trip_id,date,mandi_id,destination_warehouse,transit_hours,distance_km,vehicle_no,driver_id
TRP007886,2026-02-12,MANDI043,Export-Terminal,14.6,720.8,UP70CD8840,DRV551
TRP004369,,MANDI048,WH-North,21.7,1253.2,RJ40AB5916,
TRP004787,,mandi_013,WH-Central,8.6,434.7,UP48BC9049,DRV692
TRP008774,2026-09-06,mandi_040,WH-West,7.7,416.7,UP31DF3506,DRV193
TRP008359,,M038,WH-South,16.5,798.2,,DRV242
TRP009394,2026-06-15,M032,WH-North,6.1,304.7,HR78BC8188,DRV194
TRP002261,,MANDI005,WH-West,15.7,649.798183899972,DL65BC3895,
TRP008453,2026-02-13,MANDI021,WH-South,8.1,342.6,,DRV866
TRP001964,2026-08-19,MANDI042,WH-East,5.8,301.6,HR88CD1203,DRV442
TRP001419,2026-03-11,MANDI055,WH-South,13.8,588.2,RJ69BC6892,
TRP007287,,MANDI008,WH-East,12.5,580.9,,DRV812
TRP006754,,MANDI012,WH-East,16.5,880.2,PB17DF2404,DRV282
TRP001181,,MANDI044,Export-Terminal,,430.9,HR95AB6682,
TRP009964,,MANDI056,Export-Terminal,9.4,529.0,HR77CD7974,DRV798
TRP000591,,MANDI046,WH-West,14.2,779.8,,DRV100
TRP008862,,mandi_048,WH-East,,1227.7,UP72DF8704,DRV864
TRP008672,,MANDI-006,WH-East,5.5,277.3,PB58DF6671,DRV666
TRP003772,2026-05-15,MANDI-046,WH-Central,20.5,1071.0,,DRV931
TRP009661,,MANDI007,WH-East,17.8,988.9,UP39AB4760,DRV986
TRP005138,,MANDI023,WH-South,,1226.296572663182,HR43AB9863,DRV722
TRP002895,,MANDI015,WH-South,,457.9,PB69AB7490,DRV383
TRP000336,,mandi024,Export-Terminal,21.7,999.1,PB12AB8003,DRV882
TRP006607,,MANDI-030,WH-South,18.2,855.4,PB12AB3854,DRV838
TRP000170,,MANDI-029,WH-Central,23.7,1024.7,RJ39DF2331,DRV593
TRP005303,,MANDI-048,WH-South,19.2,985.5,RJ79AB4465,DRV215
TRP005219,,mandi007,Export-Terminal,8.2,408.1,RJ92BC7507,
TRP004467,,M037,Export-Terminal,16.2,887.9,PB20CD8430,DRV763
TRP006335,,mandi_035,WH-West,8.9,390.4,HR87BC3293,DRV561
TRP007365,2026-01-31,M028,Export-Terminal,12.9,610.1,DL42AB3404,
TRP007825,,mandi043,Export-Terminal,10.4,423.5,PB64CD1132,DRV677
TRP008102,2026-08-16,mandi_046,WH-North,5.2,255.9,HR33CD3029,DRV694
TRP008522,,MANDI026,WH-West,2.7,159.799553381372,RJ66BC9096,DRV560
TRP009874,,MANDI015,WH-Central,,849.9,DL92AB9030,
TRP004605,,MANDI047,WH-East,,616.4,PB81CD2842,DRV822
TRP008301,,MANDI013,WH-East,8.3,490.198629959628,RJ21AB1960,DRV930
TRP000470,,mandi_028,WH-Central,17.3,724.0,RJ19BC9498,DRV434
TRP004756,,M024,WH-East,20.5,966.2,DL42BC1406,DRV600
TRP005903,,MANDI-022,WH-East,21.5,1044.9,,DRV938
TRP006744,,MANDI003,WH-North,22.6,941.1,,DRV630
TRP000316,2026-03-05,mandi053,Export-Terminal,15.3,620.5,,
TRP006570,,M011,WH-North,,269.8,UP81AB6156,DRV810
TRP005369,,MANDI033,Export-Terminal,20.5,1084.5,,DRV362
TRP000928,,MANDI053,WH-North,2.6,134.0,PB17AB9282,DRV612
TRP004803,,MANDI006,WH-West,6.7,354.5,RJ73BC8604,
TRP008761,2026-08-04,mandi_014,WH-South,,249.5,DL53BC4560,DRV296
TRP003892,,MANDI036,WH-Central,,1217.4,RJ99BC6105,DRV706
TRP004443,,MANDI-025,WH-South,2.4,99.59972163194399,HR70BC2865,DRV833
TRP003300,,MANDI051,WH-West,15.5,712.5,UP86DF8078,DRV441
TRP000857,,MANDI018,WH-Central,6.7,305.7,RJ98DF8249,DRV179
TRP001692,,002,Export-Terminal,20.9,935.2,PB73AB5079,DRV619
TRP007262,,mandi_040,Export-Terminal,4.4,178.2,PB21AB4188,DRV313
TRP002593,,MANDI016,WH-West,16.4,711.5,HR92CD9355,DRV114
TRP004795,,M001,WH-South,17.2,888.5,HR28CD6566,
TRP007179,,MANDI027,WH-Central,21.7,1028.4,RJ67DF3514,DRV259
TRP008236,2026-09-05,MANDI-049,WH-North,6.8,313.4,DL44CD3420,DRV232
TRP001489,,MANDI016,Export-Terminal,20.8,1197.7,PB54AB3171,
TRP003873,,MANDI006,Export-Terminal,15.1,880.4,DL23CD5522,DRV117
TRP003071,2026-02-01,MANDI021,WH-Central,10.7,633.5,,DRV477
TRP007356,,MANDI055,WH-South,10.8,500.0,,DRV479
TRP007628,,M032,Export-Terminal,23.4,1312.3,UP20AB8837,DRV730
TRP004353,,MANDI016,WH-North,3.7,207.8,PB18DF5548,
TRP004771,,MANDI-039,WH-West,18.4,902.2,HR46BC4687,DRV546
TRP005212,,MANDI055,Export-Terminal,12.1,535.5,PB33AB1576,DRV299
TRP009053,,MANDI-053,WH-South,10.0,530.798516488312,RJ35CD5400,DRV499
TRP006558,,MANDI046,WH-South,18.3,856.2,HR51CD1392,DRV160
TRP005355,,MANDI019,WH-South,21.3,938.797376185432,PB89BC8186,DRV264
TRP004030,,mandi052,WH-North,3.0,165.9,,DRV336
TRP006435,,mandi_023,WH-East,16.3,691.0980684722541,,DRV430
TRP003255,,026,WH-North,16.6,824.6,HR95CD8146,
TRP002927,,MANDI-011,WH-South,22.8,1090.9,PB40DF8756,DRV520
TRP003800,,mandi_023,WH-Central,10.7,512.0,DL68DF8387,DRV609
TRP005654,,MANDI-002,WH-Central,3.5,149.4,RJ53BC6241,DRV988
TRP001787,,MANDI033,WH-Central,16.8,837.0,,
TRP009072,2026-06-12,MANDI028,Export-Terminal,6.6,275.2,,DRV369
TRP003161,2026-07-08,MANDI030,WH-Central,,99.1,RJ15BC3226,DRV505
TRP002166,,MANDI-011,WH-Central,23.9,1204.096634709074,PB37CD1065,DRV942
TRP000048,,mandi056,WH-Central,18.0,731.0,UP49BC3286,DRV339
TRP001311,,mandi048,WH-East,16.1,896.6,DL63DF5561,DRV747
TRP008535,2026-01-09,056,WH-Central,23.2,1045.7,HR67BC2061,DRV217
TRP004641,,MANDI026,Export-Terminal,15.5,793.3,UP62DF8517,DRV564
TRP008613,,M052,WH-Central,4.6,201.3,,DRV181
TRP001761,,M021,WH-Central,6.1,290.7,PB72CD2255,DRV489
TRP008982,2026-06-17,MANDI034,WH-North,,546.0,DL15DF2625,DRV257
TRP007559,,MANDI014,WH-West,4.5,236.3,HR44CD8662,DRV689
TRP009020,,MANDI-039,WH-South,9.9,542.9,DL36AB3632,DRV652
TRP007437,,025,WH-South,13.0,593.49834125059,UP94CD8452,
TRP007621,,mandi_020,WH-West,10.7,472.3,RJ62CD9958,DRV774
TRP000347,2026-03-11,039,Export-Terminal,14.8,670.2,UP21CD8839,DRV979
TRP006712,2026-07-08,050,WH-Central,3.7,158.4,HR35CD2292,DRV573
TRP006786,,mandi_054,WH-Central,3.1,150.2,UP69BC5525,DRV443
TRP000534,,MANDI002,WH-West,11.8,592.3,,DRV104
TRP001732,,mandi020,WH-East,9.1,445.2,,DRV219
TRP004924,2026-06-27,MANDI-024,WH-North,11.2,570.0,,
TRP002341,,MANDI025,WH-Central,9.2,476.4,HR30DF4006,DRV315
TRP002406,,MANDI009,WH-South,19.6,1110.8,HR62CD9735,
TRP000593,,MANDI-009,WH-East,11.9,533.4,RJ87CD8540,DRV369
TRP001285,,mandi027,Export-Terminal,8.3,361.1,,DRV289
TRP008001,,M046,WH-Central,21.6,983.2,DL34BC7195,DRV326
TRP007736,,MANDI040,WH-West,20.1,1187.1,RJ75CD8083,DRV372
TRP009997,,M041,WH-South,6.3,346.7,UP41BC5114,
TRP008127,2026-02-15,mandi_021,WH-South,6.4,348.1,HR68DF3415,DRV433
TRP002070,,mandi013,WH-North,7.4,428.5988021230041,DL25DF1591,DRV245
TRP004217,,M003,WH-South,11.4,666.5,UP49DF5691,DRV481
TRP008117,,M057,WH-South,4.9,244.8,RJ89BC6439,DRV903
TRP009702,,MANDI046,WH-South,12.6,603.798312463532,UP50AB9603,DRV581
TRP001225,,MANDI-002,WH-East,22.0,1136.6,RJ43DF2152,DRV180
TRP003044,2026-07-10,mandi_027,WH-North,5.3,251.4,DL76CD7096,DRV652
TRP008348,,mandi028,WH-Central,8.5,485.8,,
TRP008285,,MANDI048,Export-Terminal,4.3,208.9,RJ33BC6256,DRV716
TRP008771,,047,WH-West,4.8,269.7,,DRV718
TRP001769,2026-08-09,mandi_027,WH-Central,15.4,809.8,,DRV190
TRP009155,,MANDI008,WH-West,18.4,823.8,DL71DF7363,DRV293
TRP004077,,049,WH-West,3.2,157.8,,DRV620
TRP007999,,MANDI036,WH-East,4.5,235.4,RJ48CD5728,
TRP005370,2026-04-02,MANDI035,WH-Central,21.1,1203.8,UP32BC9047,DRV577
TRP000669,,MANDI031,WH-Central,10.1,589.798351591572,,
TRP002699,2026-08-11,MANDI012,WH-South,24.0,1420.2,,DRV516
TRP003018,,mandi050,Export-Terminal,10.3,581.6,RJ45BC2460,
TRP003899,,MANDI049,Export-Terminal,6.6,315.0,DL64AB8006,DRV229
TRP000566,,MANDI009,WH-North,3.9,213.0,,DRV186
TRP001767,,MANDI012,WH-North,12.0,594.2,HR62BC5718,DRV740
TRP003430,,MANDI-045,WH-North,21.4,1081.2,PB51CD1307,DRV438
TRP002123,,MANDI-050,WH-North,11.9,495.0,HR48CD4096,DRV769
TRP001454,2026-06-27,MANDI016,WH-Central,3.6,158.199557853148,UP48AB7570,DRV352
TRP009746,,mandi_027,WH-East,13.2,653.398173838476,,DRV836
TRP007160,,mandi_004,WH-South,16.4,787.8,PB83AB4900,DRV666
TRP005900,,M018,WH-North,17.9,832.0,HR94BC3966,DRV768
TRP006818,,MANDI016,WH-West,15.1,759.7,RJ99DF1776,DRV621
TRP003795,,MANDI032,WH-Central,20.0,1061.4,,DRV523
TRP004990,2026-02-07,MANDI-054,Export-Terminal,,781.1,,DRV629
TRP000543,,MANDI-050,WH-North,13.7,564.3,UP86DF3781,DRV781
TRP000563,2026-08-26,mandi_020,WH-Central,,884.8975268283859,RJ30DF5358,DRV224
TRP003949,,MANDI025,WH-North,5.4,321.3,PB67CD5906,DRV670
TRP003354,,MANDI043,WH-West,15.7,681.4,UP60CD6816,DRV564
TRP008463,,038,Export-Terminal,,988.697236721918,UP30CD7913,
TRP006795,,mandi_008,WH-South,5.2,214.7,RJ70DF3859,DRV568
TRP004023,,mandi_017,Export-Terminal,10.1,478.89866154154606,DL33AB9555,DRV663
TRP003119,,mandi_037,WH-South,6.7,337.7,RJ32AB2046,DRV773
TRP001124,,mandi_012,WH-North,3.2,184.3,RJ33DF2709,DRV219
TRP000901,,MANDI-021,WH-North,14.8,655.6,,DRV310
TRP002895,,MANDI015,WH-South,,457.9,PB69AB7490,DRV383
TRP003015,,MANDI-013,WH-Central,11.9,491.2,PB35AB7841,DRV285
TRP000374,,mandi014,WH-West,11.3,489.2,DL50BC3098,DRV575
TRP006256,,MANDI024,WH-South,9.5,540.5,RJ46BC7634,DRV259
TRP000953,,MANDI053,WH-South,17.6,1006.097188091354,RJ67BC5304,DRV720
TRP001148,2026-02-17,MANDI-024,WH-South,,245.199314700328,UP78DF6023,DRV831
TRP006554,,MANDI019,WH-West,23.7,1304.1,RJ13AB1228,DRV244
TRP003596,2026-04-16,mandi_019,Export-Terminal,2.3,125.2,HR66BC2362,DRV757
TRP008597,,mandi_054,WH-North,10.5,542.4,RJ85BC7484,DRV451
TRP000796,,mandi025,WH-Central,20.4,969.3,DL68DF4952,DRV718
TRP003406,,mandi_014,Export-Terminal,12.2,678.3,DL54CD6757,DRV398
TRP007337,,MANDI032,WH-South,,686.6,HR23DF7237,
TRP009610,,mandi002,WH-West,13.8,740.3,RJ20AB5768,DRV527
TRP007276,,mandi_050,WH-West,18.9,842.4,RJ72DF5084,DRV141
TRP000938,,MANDI047,Export-Terminal,15.4,671.6,UP10BC5492,DRV391
TRP003950,2026-05-02,MANDI049,WH-South,,150.7,PB80DF1221,DRV531
TRP004203,,M048,WH-South,9.9,572.7,RJ58BC6191,DRV179
TRP009940,,MANDI010,WH-Central,2.7,122.9,RJ53AB2283,DRV304
TRP005757,,MANDI002,WH-West,,642.0982054203939,DL44AB6532,DRV899
TRP002860,,MANDI047,WH-Central,,1214.7,PB66CD6659,DRV205
TRP009002,,mandi_020,Export-Terminal,2.4,139.7,,DRV954
TRP006514,,013,WH-West,21.4,1251.796501394252,RJ79DF5712,DRV641
TRP008021,,MANDI018,WH-Central,13.6,797.8,,DRV745
TRP004869,2026-09-02,MANDI021,WH-East,9.6,392.3,UP62BC1204,DRV583
TRP007211,,mandi_014,WH-North,18.0,961.2,UP81CD9999,DRV336
TRP008302,,MANDI042,WH-East,21.7,1210.8,HR33CD2679,
TRP009174,,mandi017,WH-South,15.7,786.9,UP45BC8841,
TRP002985,,MANDI045,WH-West,20.8,992.7,UP39DF6477,DRV905
TRP005546,,M050,WH-North,5.2,264.7,RJ65BC7646,DRV481
TRP009151,,M006,WH-North,15.6,660.7,UP27CD9061,
TRP009539,,MANDI048,WH-East,17.3,790.6,UP70AB8665,DRV182
TRP000296,2026-02-17,MANDI006,WH-West,4.3,231.0,DL24DF5090,
TRP001414,,mandi040,WH-East,17.3,815.0977219096142,RJ66BC3242,DRV454
TRP004732,,M034,WH-South,,156.0,DL95CD1440,DRV227
TRP007610,,mandi007,Export-Terminal,6.4,346.0,HR54CD6154,DRV567
TRP008161,,mandi_002,WH-Central,12.1,717.9,DL48CD4732,DRV725
TRP000287,2026-06-26,M004,WH-Central,15.1,823.597698153304,PB85AB2801,
TRP006311,,MANDI030,Export-Terminal,9.0,389.7,RJ34AB5020,
TRP007842,,MANDI042,WH-West,20.7,852.0,RJ41DF2673,
TRP009111,,MANDI054,Export-Terminal,6.2,280.4,RJ52DF2524,DRV505
TRP002407,,MANDI011,WH-Central,,432.3,PB39AB7099,DRV558
TRP006158,2026-09-02,MANDI024,WH-East,4.4,196.2,,
TRP006523,,MANDI028,WH-West,18.0,939.9,HR68CD8359,DRV274
TRP002471,2026-01-16,M043,WH-East,23.2,1057.3,UP37CD6455,DRV259
TRP007306,,MANDI015,Export-Terminal,12.9,701.2,,
TRP005741,,MANDI009,Export-Terminal,16.5,741.5,,DRV287
TRP000837,,MANDI042,WH-North,7.3,336.3,,DRV211
TRP001731,,MANDI046,WH-Central,20.7,1202.0,HR26BC1214,DRV900
TRP003530,,MANDI008,WH-West,6.1,327.4,DL13AB6934,DRV453
TRP007723,,MANDI028,Export-Terminal,4.9,254.9992873107,HR16DF7494,DRV198
TRP002755,,M050,WH-Central,20.5,929.7,DL40BC2806,DRV620
TRP001157,,MANDI016,WH-East,11.6,677.6,DL49BC4398,DRV875
TRP003774,,MANDI033,WH-West,18.6,859.7,,DRV167
TRP007797,2026-05-25,MANDI-020,WH-North,14.0,565.3,PB69CD1662,DRV688
TRP006121,,MANDI037,WH-Central,4.6,229.4,,DRV866
TRP007204,2026-02-22,MANDI-032,WH-East,,1050.5,RJ26AB3622,DRV617
TRP009273,,MANDI054,WH-North,19.9,1098.2,PB24BC3825,DRV526
TRP003541,,MANDI053,WH-North,5.2,262.2,HR80CD3930,DRV213
TRP001510,2026-05-23,M043,WH-East,14.1,722.8,,DRV149
TRP008067,,MANDI-029,WH-East,17.7,783.7,UP63BC7071,
TRP005310,,M007,WH-South,18.9,1004.6,HR13AB8691,DRV931
TRP009460,,MANDI050,WH-South,5.1,293.3,,DRV557
TRP008650,,mandi_057,WH-South,,1127.4,,DRV416
TRP005872,,mandi053,WH-West,20.2,888.6,PB86CD4692,
TRP001786,,M055,Export-Terminal,12.6,557.4,RJ70DF4525,
TRP002274,2026-03-08,MANDI005,WH-South,14.6,739.797932362572,DL29CD3764,DRV678
TRP002474,,MANDI003,WH-North,11.9,573.7983963093319,HR85BC4823,
TRP007539,2026-03-09,MANDI002,WH-South,19.5,1069.7,RJ50BC2986,DRV532
TRP007748,,MANDI005,WH-Central,18.6,1027.0,RJ32AB4337,DRV900
TRP009294,,mandi_045,Export-Terminal,21.8,1208.0,DL30BC6604,DRV608
TRP003890,,MANDI003,WH-South,7.3,317.5,HR31BC1104,DRV597
TRP001348,,MANDI045,Export-Terminal,22.5,1189.6,PB67BC1788,DRV765
TRP009097,,MANDI003,WH-South,17.6,1016.6,DL64DF4724,DRV402
TRP000211,,MANDI054,Export-Terminal,11.5,634.1,PB15AB1237,DRV973
TRP005565,,mandi_048,WH-West,,176.7,PB25CD3615,DRV491
TRP004013,,MANDI029,WH-East,7.4,346.1,PB76AB3643,DRV966
TRP005551,,MANDI-016,WH-Central,16.6,723.5,HR44BC6151,DRV781
TRP004078,,mandi011,WH-South,,527.3,UP44AB9209,DRV425
TRP001340,,MANDI-026,WH-North,11.9,622.1,,DRV851
TRP004994,,MANDI007,WH-South,7.1,398.4,RJ42CD2186,DRV671
TRP006701,,MANDI041,Export-Terminal,3.7,192.1,DL22DF6780,
TRP005404,,MANDI011,WH-West,19.8,997.7,,DRV487
TRP001966,,mandi_049,WH-North,22.8,1230.8,DL50CD8489,DRV979
TRP004824,2026-05-07,mandi_014,WH-Central,10.5,441.49876606931,PB50BC7811,DRV205
TRP006898,,MANDI057,WH-North,16.2,660.5,DL24DF9583,DRV959
TRP009648,,MANDI021,WH-South,9.7,518.6,HR54AB3432,DRV712
TRP008878,2026-07-19,MANDI029,Export-Terminal,13.2,771.4,DL69DF8963,DRV528
TRP009603,,MANDI050,WH-East,9.8,470.19868585682804,DL19DF7311,DRV634
TRP004668,,MANDI-050,WH-West,11.0,498.6,UP98BC5984,DRV144
TRP009823,,MANDI042,WH-North,23.8,1266.4,UP14CD2081,DRV322
TRP007479,,MANDI052,Export-Terminal,15.8,700.2,,DRV653
TRP000107,,MANDI017,WH-East,21.7,1162.5,HR59BC9268,DRV690
TRP008790,,MANDI-007,WH-North,13.3,548.8,RJ69DF2371,DRV676
TRP008001,,M046,WH-Central,21.6,983.2,DL34BC7195,DRV326
TRP003644,,MANDI-030,WH-West,16.7,940.597371154684,HR31BC7908,DRV188
TRP004171,,M015,WH-Central,,1319.0,DL38BC9710,
TRP005666,,MANDI045,WH-North,7.9,327.8,DL47CD8807,DRV436
TRP001146,2026-07-31,MANDI045,WH-West,20.5,1183.4,HR42AB7749,DRV619
TRP006716,,M005,Export-Terminal,4.7,239.4,UP59AB6641,DRV699
TRP007234,,MANDI033,WH-North,18.1,861.9,PB56AB4390,DRV904
TRP001374,,MANDI002,WH-West,15.6,785.8,DL42CD2564,DRV999
TRP004025,,MANDI044,WH-East,12.3,648.2,PB93AB3900,DRV176
TRP009406,,MANDI034,WH-West,12.6,714.7,,DRV567
TRP005012,,MANDI-036,WH-North,15.0,817.5977149224642,PB99DF7360,DRV584
TRP007934,2026-03-02,M015,Export-Terminal,2.2,117.0,DL66DF6360,
TRP003686,2026-05-17,mandi015,WH-West,13.6,640.1,,DRV408
TRP009974,,MANDI005,Export-Terminal,12.6,755.4,,DRV657
TRP009470,,MANDI-022,WH-West,8.0,389.3,RJ38BC4938,DRV508
TRP006766,,MANDI035,WH-East,8.1,444.8,UP43BC8370,DRV611
TRP005184,,MANDI052,WH-West,12.5,643.8,HR80BC7479,DRV597
TRP006192,,057,WH-West,8.7,407.6,RJ43AB4555,
TRP000851,,M050,Export-Terminal,,673.3,,DRV549
TRP001965,2026-05-23,MANDI022,WH-South,,721.7,DL92DF4822,DRV460
TRP003563,,044,WH-North,14.1,838.3,DL79CD2378,DRV931
TRP006249,,MANDI021,WH-East,21.3,1069.7,PB84BC6087,
TRP002304,,MANDI024,Export-Terminal,7.5,426.3,,DRV634
TRP000030,2026-04-14,MANDI054,WH-North,9.5,453.7,DL25AB1514,
TRP003144,,MANDI049,WH-West,4.4,256.3,HR23DF4579,DRV503
TRP007602,,MANDI036,Export-Terminal,2.2,105.2,UP32AB3318,DRV915
TRP004848,,MANDI047,WH-West,15.3,730.6,PB65AB5914,DRV810
TRP002019,2026-08-05,MANDI-006,WH-South,2.9,172.1,HR75BC2505,DRV733
TRP008920,,MANDI020,WH-Central,20.9,998.8,UP81AB4005,DRV910
TRP006196,,MANDI027,WH-South,3.0,155.5,PB75AB2963,
TRP001624,2026-06-05,MANDI027,Export-Terminal,14.8,687.1,DL57AB9834,DRV523
TRP002971,,MANDI005,WH-Central,13.4,780.4,PB58BC2227,DRV664
TRP002292,,mandi_043,WH-West,16.6,844.5,DL81AB5892,DRV286
TRP004735,,MANDI025,WH-South,12.6,721.6,PB63DF2825,DRV534
TRP009996,2026-02-05,M025,WH-South,13.1,720.2,DL15CD6983,DRV447
TRP001209,,MANDI021,WH-West,17.6,983.6,DL62AB5686,DRV449
TRP008158,,MANDI042,WH-West,17.4,996.1,UP93DF7660,DRV141
TRP000109,,019,WH-South,11.0,554.5,PB95CD1826,DRV700
TRP009965,2026-06-19,MANDI009,WH-South,8.8,442.3,UP17AB4522,DRV454
TRP005246,,MANDI008,Export-Terminal,9.5,404.1,,
TRP005153,,MANDI056,Export-Terminal,23.0,1094.796940187272,PB18DF3360,DRV348
TRP001826,,mandi_038,WH-West,,607.6,,DRV437
TRP007534,,MANDI039,WH-West,,156.4,UP97AB2861,DRV543
TRP001370,2026-09-04,MANDI016,Export-Terminal,19.6,1003.3,PB63AB5742,
TRP009083,,002,Export-Terminal,4.4,257.8,RJ56DF4325,
TRP009469,,MANDI038,WH-West,11.1,547.8,,DRV148
TRP001069,,MANDI-016,Export-Terminal,,395.198895471328,HR76DF4131,DRV106
TRP007770,,MANDI052,WH-West,,1359.1,HR12AB9681,DRV632
TRP003647,2026-03-29,MANDI-052,WH-Central,3.6,150.1,PB58AB5173,DRV916
TRP006464,,mandi_042,WH-North,,179.3,,DRV490
TRP003539,,MANDI046,Export-Terminal,18.6,1110.596896028484,HR74DF5856,DRV668
TRP007414,,MANDI037,WH-South,7.6,335.8,,
TRP003383,,MANDI010,WH-South,,630.6,HR21BC7841,DRV827
TRP009051,,mandi035,WH-West,,988.797236442432,,DRV326
TRP000762,,mandi002,WH-East,20.0,1050.597063720084,HR15CD1368,DRV982
TRP000266,,MANDI036,WH-East,13.0,647.5,,DRV799
TRP006393,,mandi_054,WH-Central,,1059.1,UP32DF9634,DRV742
TRP002475,,MANDI044,WH-East,19.4,800.097763832514,RJ85BC7632,DRV176
TRP003571,,MANDI032,WH-North,9.8,470.0,UP63BC7443,DRV609
TRP001003,,MANDI021,WH-South,4.8,268.3,,DRV949
TRP005580,,MANDI033,Export-Terminal,6.0,281.2,DL82BC4914,DRV167
TRP000971,2026-03-06,M020,WH-East,19.0,1067.0970176048938,,DRV864
TRP005845,,MANDI056,WH-Central,,1006.2,HR21BC2954,DRV415
TRP006965,,MANDI030,WH-South,,605.7,RJ96AB1019,
TRP001113,2026-01-07,MANDI-004,WH-South,22.7,1194.4,,DRV143
TRP001513,,mandi029,WH-East,8.4,362.9,DL37DF7706,
TRP002596,,MANDI053,WH-South,4.4,195.1,UP44CD7663,DRV431
TRP009363,,MANDI012,WH-North,7.1,383.3,HR32DF7223,DRV387
TRP000294,,MANDI051,WH-South,2.2,127.7,HR92DF3205,DRV952
TRP008574,2026-06-24,MANDI-031,WH-North,12.5,512.4,RJ20DF4381,DRV496
TRP003124,,MANDI046,WH-West,21.1,846.0,RJ80BC4168,DRV148
TRP003471,,MANDI002,WH-North,21.5,1033.8,HR17AB5682,DRV780
TRP008637,,MANDI024,WH-Central,,417.4,DL34CD1030,DRV666
TRP006683,,MANDI023,WH-Central,9.5,520.6,RJ76BC5992,DRV521
TRP003827,,MANDI054,WH-Central,20.7,1058.8,DL60BC4348,DRV604
TRP006389,,mandi_041,Export-Terminal,10.8,512.9,PB44DF2814,DRV762
TRP000577,,mandi_017,WH-Central,5.5,238.5,UP11AB7523,DRV383
TRP009812,2026-05-29,mandi040,WH-East,12.1,528.8,,DRV276
TRP003661,,MANDI050,WH-South,13.9,832.7,DL27BC3149,DRV598
TRP001200,,mandi_057,WH-West,13.2,785.3,PB87BC1134,DRV640
TRP003786,,MANDI008,WH-East,,644.49819871273,PB94CD7886,
TRP006163,,MANDI-001,WH-Central,5.3,249.1,RJ85BC5097,DRV340
TRP003062,,MANDI038,Export-Terminal,2.7,149.6,PB48AB5186,DRV526
TRP000015,,MANDI037,WH-North,2.1,98.6,UP69AB2874,
TRP008622,,mandi_014,WH-North,3.0,146.599590273524,,DRV525
TRP009453,2026-01-30,MANDI015,WH-North,12.7,616.0,UP91AB9661,DRV736
TRP006721,,026,Export-Terminal,10.0,591.5,,
TRP009316,2026-04-26,mandi_044,WH-Central,,1180.2,RJ39CD7238,
TRP004202,,mandi052,WH-South,4.4,218.9,,DRV549
TRP006635,,013,WH-North,9.1,514.9,RJ32BC2372,
TRP004099,,mandi_003,WH-Central,17.7,893.0,RJ83AB3026,DRV559
TRP008098,,MANDI031,Export-Terminal,13.3,730.1,DL68DF5045,DRV296
TRP002233,,mandi035,WH-Central,23.6,1084.3,DL39CD1032,DRV864
TRP003318,,mandi_033,Export-Terminal,15.8,761.2,DL24DF9633,DRV268
TRP007112,,MANDI-041,WH-East,5.4,293.0,PB97DF2728,DRV601
TRP003089,2026-04-18,mandi_006,WH-West,21.2,1267.6,,DRV495
TRP006120,,MANDI012,Export-Terminal,,818.4,HR42DF7897,DRV639
TRP005822,,MANDI053,WH-East,6.4,341.99904415788,PB53BC9032,DRV560
TRP004141,2026-06-01,mandi025,WH-Central,6.1,301.7,UP78AB1382,DRV186
TRP005517,,MANDI-028,WH-Central,,1166.3,HR66CD3753,
TRP000093,,MANDI-017,WH-South,7.8,341.5,DL11CD5128,DRV289
TRP002518,,MANDI-050,WH-West,5.2,209.8,RJ82AB1036,DRV646
TRP002686,,MANDI008,WH-South,6.1,280.9,,DRV899
TRP009198,,MANDI-012,Export-Terminal,5.8,259.4,HR47DF3716,DRV275
TRP007496,,MANDI055,Export-Terminal,4.9,216.7,UP19AB7762,DRV458
TRP003667,,mandi_043,WH-North,11.9,613.0,,DRV418
TRP005885,2026-03-25,mandi_055,WH-East,20.9,1021.7,RJ80BC5904,DRV912
TRP000497,,MANDI027,WH-West,4.6,258.5,,DRV974
TRP009001,,mandi_057,WH-North,23.2,1134.3,RJ89CD3475,DRV930
TRP002958,2026-03-24,MANDI038,WH-South,12.0,503.6,,DRV790
TRP002271,,MANDI045,WH-Central,13.1,589.2,DL13DF5102,DRV965
TRP008749,,MANDI028,WH-West,22.8,1055.4,RJ50DF7952,DRV627
TRP008616,,mandi_051,WH-Central,20.5,1206.896626883466,UP20BC1682,DRV244
TRP000399,,M025,WH-East,2.0,81.6,UP16BC1435,DRV401
TRP006833,2026-04-24,039,WH-West,16.1,899.0974871413739,PB34DF1156,
TRP009414,2026-04-04,MANDI053,WH-South,7.2,372.2,,DRV956
TRP004739,,MANDI045,Export-Terminal,,135.8,DL88AB8728,DRV140
TRP006067,,M030,Export-Terminal,,828.8,DL56AB5591,DRV290
TRP006441,,mandi_017,WH-West,18.8,922.1,RJ33AB2093,DRV729
TRP004666,,M019,WH-West,,318.5,HR99AB7891,
TRP009169,2026-05-24,M022,WH-East,21.0,946.297355223982,RJ67DF1101,DRV857
TRP004985,,MANDI002,WH-South,,389.0,UP51CD3477,
TRP008964,,mandi_028,WH-East,7.6,384.9989239789,,
TRP007678,,M004,WH-North,18.3,909.7,RJ17AB1124,DRV132
TRP008244,,007,WH-East,,1084.9969675769,UP15AB3005,DRV332
TRP009413,,MANDI-022,WH-North,21.5,1164.6,DL82AB4239,DRV422
TRP000734,,M019,WH-West,17.1,770.8,RJ40DF7630,DRV434
