arrival_id,date,mandi_id,crop_name,variety,arrival_quantity_qtl,farmer_count
ARR0010924,2026/03/30,MANDI042,Maize,Hybrid,306.29,118.0
ARR0004580,03-Mar-2026,MANDI052,Rice,Hybrid,43.45,39.0
ARR0017060,12-Jun-2026,MANDI057,Wheat,PBW-343,200.62,
ARR0021804,2026-08-06,MANDI008,Sugarcane,PBW-343,461.33,141.0
ARR0008981,02.02.2026,MANDI009,Sugarcane,HD-2967,329.51,114.0
ARR0001423,2026/08/12,MANDI038,Sugarcane,Local,114.91,65.0
ARR0019434,25.07.2026,MANDI039,Maize,,,145.0
ARR0023481,01-24-2026,MANDI025,Wheat,Premium,325.0,84.0
,2026/02/12,MANDI014,Cotton,,425.69000000000005,63.0
ARR0011243,2026/05/21,MANDI039,Rice,Local,,28.0
ARR0019074,15-Jan-2026,MANDI011,Maize,Local,356.9,27.0
ARR0006528,2026/03/11,MANDI018,Rice,PBW-343,,32.0
ARR0015957,17/04/2026,MANDI022,Wheat,,343.8,96.0
ARR0010698,09-Feb-2026,MANDI029,Mustard,Hybrid,444.42,30.0
ARR0022312,16.03.2026,MANDI045,Rice,Pusa-1121,310.43,80.0
ARR0022980,2026-08-11,MANDI048,Sugarcane,HD-2967,265.05,137.0
ARR0002360,07-Aug-2026,MANDI032,Rice,HD-2967,,66.0
ARR0002158,2026/04/24,MANDI013,Maize,Local,72.85,
ARR0006441,2026-05-31,MANDI045,Maize,Pusa-1121,67.75,93.0
ARR0023690,2026/04/26,MANDI012,Sugarcane,HD-2967,,
,07-10-2026,MANDI036,Mustard,PBW-343,499.41,8.0
ARR0023480,08-May-2026,MANDI035,Rice,Hybrid,416.66,86.0
ARR0006353,07.03.2026,MANDI019,Mustard,Pusa-1121,417.55,25.0
ARR0014875,02.03.2026,MANDI012,Wheat,Premium,,129.0
ARR0023428,15-Aug-2026,MANDI002,Rice,Premium,,57.0
ARR0005054,10/08/2026,MANDI017,Sugarcane,Hybrid,398.4,90.0
ARR0003411,22/06/2026,MANDI051,Rice,PBW-343,272.51,67.0
ARR0023999,15/07/2026,MANDI040,Wheat,PBW-343,463.68,
ARR0004472,22.03.2026,MANDI004,Wheat,,332.55,
ARR0001348,05/04/2026,MANDI036,Cotton,Pusa-1121,173.59000000000003,5.0
ARR0020572,2026-06-27,MANDI056,Wheat,,,34.0
ARR0021537,2026/02/03,MANDI003,Maize,PBW-343,488.44,67.0
ARR0008138,2026-08-27,MANDI033,Wheat,,114.36,17.0
ARR0002141,11.05.2026,MANDI022,Mustard,PBW-343,,112.0
ARR0017898,2026-08-15,MANDI043,Rice,,231.61,114.0
ARR0013746,2026/04/20,MANDI028,Rice,HD-2967,493.59,42.0
ARR0004102,07/05/2026,MANDI051,Maize,Premium,170.15,44.0
ARR0019081,06/05/2026,MANDI003,Rice,,296.14,
ARR0010825,24.03.2026,MANDI012,Cotton,HD-2967,28.11,138.0
,18.03.2026,MANDI026,Wheat,HD-2967,254.08,
ARR0021816,01.06.2026,MANDI037,Rice,Premium,430.92,34.0
ARR0005712,12/08/2026,MANDI024,Rice,PBW-343,,62.0
ARR0004192,2026/05/14,MANDI009,Wheat,Pusa-1121,232.0,74.0
ARR0009713,2026-04-17,MANDI005,Cotton,Pusa-1121,395.12,47.0
ARR0005529,18.06.2026,MANDI016,Maize,Local,,
ARR0015740,19/03/2026,MANDI044,Rice,HD-2967,,
ARR0001816,28.01.2026,MANDI016,Cotton,Pusa-1121,,64.0
ARR0009321,2026-09-08,MANDI046,Rice,,153.24,
ARR0003211,08-15-2026,MANDI029,Wheat,PBW-343,351.75,98.0
ARR0014236,01-24-2026,MANDI035,Wheat,PBW-343,362.12,14.0
ARR0007307,2026-03-06,MANDI056,Mustard,Hybrid,283.98,138.0
ARR0023057,2026-03-03,MANDI043,Maize,Premium,-4.8758,136.0
ARR0020032,11.08.2026,MANDI005,Maize,Premium,217.11,
ARR0006934,29.08.2026,MANDI036,Mustard,,333.57,150.0
ARR0014418,2026-02-01,MANDI054,Sugarcane,Hybrid,424.52,107.0
ARR0013062,19/07/2026,MANDI017,Rice,,,69.0
ARR0015863,2026-04-16,MANDI041,Sugarcane,Premium,326.93,103.0
ARR0003114,01-02-2026,MANDI033,Maize,PBW-343,255.88,120.0
ARR0005043,2026/03/10,MANDI034,Maize,Hybrid,186.11,
ARR0008655,2026/02/15,MANDI025,Mustard,HD-2967,,74.0
ARR0000867,08-20-2026,MANDI025,Wheat,Premium,142.27,67.0
ARR0016335,2026-01-15,MANDI010,Rice,HD-2967,460.81,58.0
ARR0012849,01-14-2026,MANDI043,Sugarcane,Premium,,98.0
ARR0015594,16/04/2026,MANDI025,Cotton,HD-2967,-461.91,90.0
ARR0013183,15/03/2026,MANDI039,Maize,,261.5,104.0
ARR0001057,27.06.2026,MANDI006,Wheat,,196.21,63.0
ARR0011504,2026/04/09,MANDI019,Mustard,Pusa-1121,266.88,
ARR0003201,28.08.2026,MANDI044,Cotton,Premium,95.84,54.0
ARR0013839,2026-01-31,MANDI009,Mustard,PBW-343,,19.0
ARR0002172,02-03-2026,MANDI030,Wheat,Hybrid,284.14,55.0
ARR0005383,13-Jan-2026,MANDI032,Maize,,,45.0
ARR0023768,19.01.2026,MANDI044,Wheat,Hybrid,,130.0
ARR0014582,2026/07/27,MANDI034,Cotton,Hybrid,188.23,104.0
ARR0006259,17/06/2026,MANDI011,Wheat,Local,,81.0
ARR0016600,19.07.2026,MANDI008,Rice,Premium,336.68,118.0
ARR0006425,04/05/2026,MANDI053,Cotton,,353.84000000000003,106.0
ARR0003456,2026-03-09,MANDI013,Sugarcane,PBW-343,232.22000000000003,80.0
ARR0004227,27-Jan-2026,MANDI046,Rice,Premium,,34.0
ARR0011792,16.05.2026,MANDI028,Sugarcane,Premium,490.62,44.0
ARR0006866,22/02/2026,MANDI036,Wheat,,56.6,138.0
ARR0016452,12-May-2026,MANDI056,Wheat,Premium,384.28,18.0
ARR0004344,01-12-2026,MANDI003,Sugarcane,Pusa-1121,428.93,106.0
ARR0001191,2026-08-06,MANDI036,Cotton,PBW-343,398.06,100.0
ARR0001806,25-Jul-2026,MANDI040,Cotton,HD-2967,266.07,
ARR0021894,15/05/2026,MANDI056,Maize,Local,418.96,
ARR0001890,03-07-2026,MANDI036,Sugarcane,,,87.0
ARR0009527,02.02.2026,MANDI038,Cotton,Premium,46.51,81.0
ARR0005721,13.02.2026,MANDI023,Wheat,Pusa-1121,356.43,
ARR0019726,2026-08-24,MANDI004,Mustard,Pusa-1121,19.5,23.0
ARR0000424,08-27-2026,MANDI046,Mustard,Pusa-1121,263.32,105.0
ARR0013677,14/07/2026,MANDI055,Mustard,Premium,403.99,102.0
ARR0009150,2026-08-05,MANDI034,Mustard,,15.13,63.0
ARR0003003,2026-02-12,MANDI056,Mustard,Pusa-1121,438.3,11.0
ARR0000313,07-24-2026,MANDI018,Rice,Hybrid,,89.0
ARR0021707,11/05/2026,MANDI019,Cotton,Local,238.93,84.0
ARR0013339,27/05/2026,MANDI056,Cotton,Premium,160.83,51.0
ARR0012693,2026-02-07,MANDI045,Cotton,Pusa-1121,37.63,87.0
ARR0003800,2026-09-09,MANDI042,Cotton,Local,354.29,53.0
ARR0020804,04.08.2026,MANDI012,Rice,Local,408.0700000000001,132.0
ARR0012805,04/06/2026,MANDI042,Rice,,,21.0
ARR0023925,03-13-2026,MANDI018,Cotton,,474.29,5.0
ARR0004985,04-08-2026,MANDI015,Wheat,PBW-343,-3.3495,124.0
ARR0004246,24.01.2026,MANDI006,Mustard,PBW-343,187.45,48.0
ARR0024036,29/01/2026,MANDI007,Sugarcane,PBW-343,387.93,77.0
ARR0016287,2026/04/17,MANDI042,Maize,PBW-343,393.7,81.0
ARR0004795,2026/05/11,MANDI050,Sugarcane,,,60.0
ARR0020002,03-Aug-2026,MANDI053,Cotton,PBW-343,383.35,55.0
ARR0011052,2026-06-15,MANDI053,Wheat,Hybrid,431.49,34.0
ARR0011193,17/06/2026,MANDI046,Sugarcane,,,84.0
ARR0008351,2026-01-14,MANDI031,Rice,Hybrid,374.1,78.0
ARR0002596,16-May-2026,MANDI048,Maize,Pusa-1121,287.02,125.0
ARR0023879,02/07/2026,MANDI042,Mustard,HD-2967,,15.0
ARR0020211,2026-06-07,MANDI018,Maize,PBW-343,398.14,77.0
ARR0001969,20.03.2026,MANDI042,Rice,Hybrid,70.92,115.0
ARR0021090,07-05-2026,MANDI018,Cotton,Premium,,40.0
ARR0015815,2026-02-03,MANDI016,Wheat,Hybrid,78.83,25.0
ARR0005344,16/02/2026,MANDI044,Cotton,Premium,56.59,30.0
ARR0023418,2026/07/07,MANDI009,Wheat,Local,378.51,47.0
ARR0007469,2026/01/29,MANDI001,Wheat,Local,332.27,14.0
ARR0006242,2026/08/10,MANDI011,Mustard,Pusa-1121,287.71,126.0
ARR0024016,2026-04-29,MANDI040,Cotton,Hybrid,323.97,72.0
ARR0014469,06-05-2026,MANDI047,Rice,,303.77,67.0
ARR0021706,18-Mar-2026,MANDI011,Rice,Premium,301.86,73.0
ARR0023740,2026/01/25,MANDI037,Cotton,Premium,,43.0
ARR0012470,2026-06-10,MANDI042,Rice,Local,72.15,76.0
ARR0008609,2026-07-24,MANDI007,Mustard,HD-2967,,15.0
ARR0022828,01.08.2026,MANDI053,Rice,PBW-343,262.79,128.0
ARR0011488,2026/05/03,MANDI023,Mustard,HD-2967,314.29,
,09/08/2026,MANDI055,Cotton,,189.29,127.0
ARR0000502,02-Jul-2026,MANDI050,Sugarcane,Hybrid,26.47,
ARR0011779,04-22-2026,MANDI018,Cotton,Hybrid,,36.0
ARR0021991,06-04-2026,MANDI040,Cotton,HD-2967,380.12,42.0
ARR0021329,04-29-2026,MANDI025,Maize,Premium,,85.0
ARR0014476,2026-03-06,MANDI028,Sugarcane,Pusa-1121,125.29,145.0
ARR0004392,05/01/2026,MANDI053,Mustard,HD-2967,459.39,34.0
ARR0004521,2026-04-10,MANDI051,Rice,Local,58.91,6.0
ARR0005876,2026/08/22,MANDI050,Sugarcane,Local,462.47,37.0
ARR0020364,08-06-2026,MANDI005,Maize,PBW-343,497.02,
ARR0017308,03-16-2026,MANDI044,Maize,Pusa-1121,82.75,
ARR0022072,2026-05-26,MANDI040,Maize,HD-2967,33.53,141.0
ARR0006889,2026/05/06,MANDI025,Maize,,,26.0
ARR0020647,07-Apr-2026,MANDI014,Maize,Local,,54.0
ARR0022749,10/01/2026,MANDI049,Cotton,Local,376.2,132.0
ARR0001744,2026/02/13,MANDI029,Mustard,Local,,55.0
ARR0010466,08.06.2026,MANDI011,Rice,Pusa-1121,-358.48,
ARR0011498,22-Jan-2026,MANDI032,Cotton,HD-2967,136.48,
ARR0009677,05-Feb-2026,MANDI018,Sugarcane,HD-2967,333.02,
ARR0002228,21/02/2026,MANDI027,Rice,Local,,45.0
ARR0014881,2026/07/13,MANDI042,Wheat,HD-2967,18.76,
ARR0021462,18-Jan-2026,MANDI032,Mustard,Hybrid,424.35,90.0
ARR0005573,05-16-2026,MANDI007,Rice,Local,283.42,64.0
ARR0017368,02.08.2026,MANDI050,Maize,,61.64,126.0
ARR0011767,06-06-2026,MANDI036,Mustard,Hybrid,,58.0
ARR0008293,2026/05/01,MANDI018,Sugarcane,Pusa-1121,,74.0
ARR0007899,05-08-2026,MANDI037,Sugarcane,Premium,118.11,111.0
ARR0022092,04.07.2026,MANDI002,Cotton,Pusa-1121,,75.0
ARR0000324,17.03.2026,MANDI049,Rice,Pusa-1121,338.78,79.0
ARR0020548,2026-03-25,MANDI054,Rice,HD-2967,427.06000000000006,51.0
ARR0017996,01-31-2026,MANDI057,Wheat,Pusa-1121,,
ARR0003452,14-Feb-2026,MANDI005,Wheat,,226.84,9.0
ARR0016817,08/02/2026,MANDI039,Maize,Premium,83.81,88.0
ARR0009659,22/04/2026,MANDI057,Wheat,Premium,78.6,82.0
ARR0006966,25.01.2026,MANDI002,Mustard,PBW-343,,80.0
ARR0017871,12/06/2026,MANDI029,Mustard,Hybrid,,
ARR0014765,03-17-2026,MANDI051,Cotton,Hybrid,72.3,82.0
ARR0019139,2026/02/14,MANDI037,Sugarcane,Premium,156.32,
ARR0013043,2026/04/15,MANDI027,Sugarcane,Local,76.24,98.0
ARR0022494,20-May-2026,MANDI039,Mustard,PBW-343,498.61,128.0
ARR0019400,26.05.2026,MANDI010,Maize,Premium,,77.0
ARR0020729,17.02.2026,MANDI032,Wheat,PBW-343,,
ARR0006516,05/09/2026,MANDI029,Rice,Premium,310.44,
ARR0006683,23-Feb-2026,MANDI001,Mustard,PBW-343,87.72999999999999,45.0
ARR0004547,28.02.2026,MANDI028,Wheat,Pusa-1121,411.37,83.0
ARR0014691,01/08/2026,MANDI055,Cotton,Pusa-1121,397.04,32.0
ARR0004690,13-Jul-2026,MANDI042,Sugarcane,Premium,208.13,5.0
ARR0018870,2026-03-19,MANDI045,Wheat,HD-2967,286.59,31.0
ARR0014138,06-Apr-2026,MANDI007,Sugarcane,Premium,400.89,
ARR0015761,02-09-2026,MANDI043,Rice,Local,91.2,41.0
ARR0013345,05/04/2026,MANDI035,Rice,Pusa-1121,353.55,83.0
ARR0012472,07-Apr-2026,MANDI004,Maize,PBW-343,226.66,107.0
ARR0010820,2026/08/30,MANDI051,Sugarcane,Hybrid,453.88,19.0
ARR0002982,21-Apr-2026,MANDI017,Wheat,HD-2967,148.43,78.0
ARR0000151,2026-03-26,MANDI030,Wheat,Local,32.19,51.0
ARR0005664,2026/09/07,MANDI001,Cotton,Pusa-1121,472.6600000000001,90.0
ARR0011287,2026/05/26,MANDI054,Maize,PBW-343,397.48,111.0
ARR0020688,02-Apr-2026,MANDI002,Cotton,,10.5,119.0
ARR0009200,01-31-2026,MANDI012,Rice,HD-2967,396.92,119.0
ARR0023336,14-Feb-2026,MANDI041,Mustard,Premium,-67.76,126.0
ARR0003464,2026-02-06,MANDI005,Wheat,Local,-453.03,80.0
ARR0006341,04-10-2026,MANDI001,Mustard,HD-2967,-2.7882,
ARR0006880,2026-05-09,MANDI012,Cotton,Premium,160.5,
ARR0012931,2026/01/21,MANDI001,Mustard,HD-2967,164.84000000000003,90.0
ARR0001823,06/07/2026,MANDI048,Mustard,HD-2967,39.99,23.0
ARR0002886,06-May-2026,MANDI024,Maize,,276.74,68.0
ARR0005091,27.04.2026,MANDI053,Sugarcane,Premium,408.11,
ARR0001484,18-Jan-2026,MANDI026,Wheat,,44.49,112.0
ARR0001611,07/06/2026,MANDI046,Cotton,HD-2967,,127.0
ARR0004179,2026-08-12,MANDI006,Rice,PBW-343,136.11,148.0
ARR0006803,2026/08/25,MANDI050,Mustard,HD-2967,236.18,134.0
ARR0014426,01-Sep-2026,MANDI009,Maize,HD-2967,194.83,145.0
ARR0012909,18.05.2026,MANDI018,Cotton,Pusa-1121,,45.0
ARR0019604,28-Apr-2026,MANDI011,Cotton,Local,68.92,92.0
ARR0004606,26/04/2026,MANDI041,Wheat,Pusa-1121,,45.0
ARR0024171,02/06/2026,MANDI048,Mustard,Pusa-1121,246.0,91.0
ARR0019453,04-12-2026,MANDI043,Mustard,Premium,129.65,149.0
ARR0004885,2026/01/27,MANDI002,Rice,Local,11.4,72.0
ARR0015253,02.08.2026,MANDI009,Maize,PBW-343,,38.0
ARR0019161,2026/01/24,MANDI057,Maize,HD-2967,,91.0
ARR0004686,30.05.2026,MANDI050,Sugarcane,Pusa-1121,,113.0
ARR0016786,02/08/2026,MANDI041,Rice,HD-2967,274.95,95.0
ARR0000641,17/04/2026,MANDI009,Mustard,Pusa-1121,491.68,126.0
ARR0014282,2026-07-03,MANDI041,Mustard,Local,464.88,
ARR0021013,2026-04-19,MANDI015,Rice,Hybrid,,84.0
ARR0024449,02-16-2026,MANDI026,Mustard,Pusa-1121,,72.0
ARR0004845,28.04.2026,MANDI007,Cotton,HD-2967,74.3,70.0
ARR0021413,08.09.2026,MANDI003,Maize,HD-2967,213.19,129.0
ARR0020015,05-May-2026,MANDI010,Maize,HD-2967,,34.0
ARR0008337,25/04/2026,MANDI021,Mustard,Local,176.0,
ARR0015277,17-Jan-2026,MANDI023,Mustard,HD-2967,-1.1507,65.0
ARR0004398,2026-07-30,MANDI048,Sugarcane,Local,289.94,17.0
ARR0018215,06-15-2026,MANDI002,Sugarcane,,79.53,39.0
ARR0021703,27-Jul-2026,MANDI046,Mustard,Premium,65.03999999999999,118.0
ARR0002233,06/08/2026,MANDI057,Wheat,Local,399.28,25.0
ARR0020340,02/04/2026,MANDI010,Rice,Hybrid,304.03,28.0
ARR0024476,06-Jun-2026,MANDI041,Sugarcane,,293.18,70.0
ARR0015569,20.03.2026,MANDI041,Maize,HD-2967,67.32,66.0
ARR0022564,03/05/2026,MANDI021,Cotton,Local,423.15,24.0
ARR0024081,2026-02-06,MANDI001,Maize,Premium,176.58,114.0
ARR0003510,01.04.2026,MANDI026,Maize,Pusa-1121,328.51,
ARR0000734,03-07-2026,MANDI046,Wheat,Hybrid,184.24,108.0
ARR0015674,2026/04/22,MANDI042,Sugarcane,Hybrid,342.47,46.0
ARR0022790,16-Mar-2026,MANDI037,Mustard,Local,313.96,21.0
ARR0020348,13-Mar-2026,MANDI024,Rice,Pusa-1121,274.54999999999995,93.0
ARR0004673,2026/05/12,MANDI019,Maize,Pusa-1121,269.07,122.0
ARR0000513,29/04/2026,MANDI038,Rice,Hybrid,450.16,121.0
ARR0020377,2026-01-25,MANDI034,Wheat,Premium,365.49,63.0
ARR0011336,23-Jan-2026,MANDI001,Mustard,,,129.0
ARR0010581,11.04.2026,MANDI005,Cotton,,140.29,
ARR0021812,23/03/2026,MANDI031,Wheat,Pusa-1121,285.64,135.0
ARR0005099,2026-03-07,MANDI057,Maize,,499.95,71.0
ARR0016868,25-Aug-2026,MANDI006,Rice,Hybrid,439.79,119.0
ARR0019345,03-May-2026,MANDI019,Sugarcane,,41.03,130.0
ARR0006548,03-03-2026,MANDI019,Mustard,Local,313.28,123.0
ARR0004814,2026-03-11,MANDI033,Maize,Local,149.7,29.0
ARR0017792,2026/04/23,MANDI009,Rice,,410.38,135.0
ARR0004116,2026-02-23,MANDI050,Maize,Local,121.3,77.0
ARR0006189,2026/03/31,MANDI001,Sugarcane,Local,320.11,147.0
ARR0021648,08.04.2026,MANDI053,Sugarcane,,,40.0
ARR0013689,23/04/2026,MANDI031,Wheat,,,37.0
ARR0024281,2026-04-28,MANDI046,Sugarcane,Pusa-1121,194.4,109.0
ARR0003419,16/01/2026,MANDI040,Rice,Premium,396.37,135.0
ARR0013942,2026-08-29,MANDI038,Rice,Hybrid,175.66,61.0
ARR0006879,06.03.2026,MANDI031,Maize,Premium,341.15,26.0
ARR0016918,09-Mar-2026,MANDI047,Mustard,Local,312.3,106.0
ARR0006046,19-Mar-2026,MANDI042,Rice,Pusa-1121,,103.0
ARR0016338,14.01.2026,MANDI005,Mustard,HD-2967,,94.0
ARR0006481,16/05/2026,MANDI021,Maize,Local,83.16,95.0
ARR0005827,2026/03/04,MANDI056,Cotton,,351.23,66.0
ARR0010910,17/07/2026,MANDI020,Sugarcane,,130.32,9.0
ARR0004048,2026/02/06,MANDI015,Cotton,,369.95,45.0
ARR0004773,06.05.2026,MANDI029,Cotton,,,143.0
ARR0006424,2026/09/03,MANDI008,Wheat,HD-2967,119.74,71.0
ARR0003549,17.07.2026,MANDI039,Sugarcane,Pusa-1121,,114.0
ARR0010338,2026-05-25,MANDI009,Cotton,,,134.0
ARR0004376,02-06-2026,MANDI012,Sugarcane,Local,292.09,5.0
ARR0024011,06/09/2026,MANDI016,Cotton,HD-2967,100.74,46.0
ARR0010247,12.03.2026,MANDI003,Maize,PBW-343,,95.0
ARR0011995,2026-08-05,MANDI006,Maize,Premium,,34.0
,27/06/2026,MANDI056,Rice,Hybrid,-255.96,67.0
ARR0001247,2026-02-20,MANDI010,Wheat,Pusa-1121,130.23,24.0
ARR0003001,2026/06/28,MANDI042,Sugarcane,PBW-343,185.17,72.0
ARR0012984,2026/06/01,MANDI039,Wheat,Pusa-1121,-408.44,70.0
ARR0019141,05.08.2026,MANDI018,Cotton,Hybrid,-3.7778,78.0
ARR0006600,25-Feb-2026,MANDI014,Rice,Hybrid,220.35,134.0
ARR0021269,01-26-2026,MANDI045,Wheat,PBW-343,,133.0
ARR0004406,13/03/2026,MANDI039,Rice,Local,401.13,117.0
ARR0004306,04-24-2026,MANDI051,Mustard,HD-2967,-2.9464,131.0
ARR0016467,2026/07/04,MANDI036,Maize,PBW-343,488.1,132.0
ARR0002347,26-Feb-2026,MANDI013,Sugarcane,HD-2967,147.57,150.0
ARR0013974,17/02/2026,MANDI017,Wheat,,492.43,117.0
ARR0016487,2026/05/16,MANDI037,Mustard,Premium,22.450000000000003,116.0
ARR0020451,2026-07-04,MANDI035,Rice,PBW-343,306.84,123.0
ARR0007192,07-30-2026,MANDI041,Maize,,63.62,10.0
ARR0003504,30/03/2026,MANDI029,Rice,Local,454.11,82.0
ARR0017221,23.03.2026,MANDI052,Rice,Local,187.76,96.0
ARR0016237,2026/04/16,MANDI012,Wheat,,-340.95,
ARR0001941,2026-06-01,MANDI016,Wheat,Hybrid,57.16,35.0
ARR0004406,13/03/2026,MANDI039,Rice,Local,401.13,117.0
ARR0022512,28/07/2026,MANDI011,Wheat,PBW-343,408.82,25.0
ARR0018732,31.01.2026,MANDI047,Wheat,,-299.47,138.0
ARR0018959,12/04/2026,MANDI026,Wheat,Hybrid,176.09,58.0
ARR0012188,03-20-2026,MANDI019,Mustard,Hybrid,111.52,150.0
ARR0015655,09/07/2026,MANDI034,Mustard,Local,160.41,45.0
ARR0013025,30/07/2026,MANDI012,Wheat,HD-2967,41.17,137.0
ARR0009443,2026/09/05,MANDI036,Maize,Local,139.38,40.0
ARR0020270,2026/05/23,MANDI028,Mustard,,424.77,113.0
ARR0000853,2026/07/22,MANDI033,Rice,,293.16,26.0
ARR0020924,02.02.2026,MANDI012,Wheat,HD-2967,,8.0
ARR0019133,03/06/2026,MANDI030,Sugarcane,Hybrid,153.73,124.0
ARR0021445,16.02.2026,MANDI022,Mustard,Pusa-1121,442.61,50.0
ARR0006905,02/06/2026,MANDI031,Rice,Premium,468.82,12.0
ARR0013685,07-Aug-2026,MANDI002,Mustard,Local,,150.0
ARR0010853,14-Jun-2026,MANDI014,Wheat,Pusa-1121,-231.64,30.0
ARR0008366,11.04.2026,MANDI027,Maize,PBW-343,,
ARR0008410,19/04/2026,MANDI004,Sugarcane,Pusa-1121,203.4,86.0
ARR0019083,03/06/2026,MANDI010,Cotton,PBW-343,177.92,131.0
ARR0009876,01-31-2026,MANDI002,Sugarcane,HD-2967,87.52,81.0
ARR0019103,31/03/2026,MANDI008,Wheat,Pusa-1121,328.04,115.0
ARR0015181,19-Jan-2026,MANDI016,Rice,Premium,,41.0
ARR0011203,2026-01-07,MANDI013,Maize,Premium,,100.0
ARR0007052,2026/01/15,MANDI010,Rice,Pusa-1121,440.11,49.0
ARR0009540,2026-01-14,MANDI054,Wheat,,97.08,24.0
ARR0007418,06-26-2026,MANDI040,Wheat,Hybrid,,
ARR0011404,2026/04/21,MANDI047,Maize,HD-2967,491.19,12.0
ARR0007173,21.03.2026,MANDI053,Sugarcane,Pusa-1121,381.92,
ARR0002648,21-Apr-2026,MANDI001,Mustard,PBW-343,354.09,50.0
ARR0002565,2026-05-31,MANDI030,Rice,PBW-343,82.82,92.0
ARR0023156,27/02/2026,MANDI001,Rice,,227.42,67.0
ARR0007242,11/01/2026,MANDI027,Sugarcane,Local,,8.0
ARR0002593,23/05/2026,MANDI051,Wheat,HD-2967,244.97,100.0
ARR0001902,2026/02/28,MANDI033,Rice,,304.31,9.0
ARR0013039,08/03/2026,MANDI054,Rice,Premium,321.24,118.0
ARR0022693,30/07/2026,MANDI045,Rice,Local,,47.0
ARR0013340,22/01/2026,MANDI011,Wheat,PBW-343,469.77,
ARR0022044,07.08.2026,MANDI008,Rice,PBW-343,462.88,137.0
ARR0023884,2026-04-18,MANDI004,Cotton,Hybrid,178.39,112.0
ARR0000275,06-13-2026,MANDI021,Maize,PBW-343,192.12,23.0
ARR0000168,2026-01-24,MANDI002,Mustard,Local,336.71,
ARR0016644,20-Feb-2026,MANDI010,Wheat,,,87.0
ARR0022988,03-01-2026,MANDI023,Rice,PBW-343,80.66,35.0
ARR0019253,10/04/2026,MANDI003,Sugarcane,HD-2967,104.68,
ARR0001604,30/03/2026,MANDI036,Sugarcane,,103.15,38.0
ARR0001960,09-07-2026,MANDI033,Mustard,HD-2967,292.03000000000003,146.0
ARR0022702,2026-02-05,MANDI021,Rice,Local,-3.3153,
ARR0018320,2026/02/10,MANDI040,Mustard,Local,165.0,101.0
ARR0004745,2026/07/14,MANDI002,Maize,PBW-343,309.79,126.0
ARR0009301,15/06/2026,MANDI030,Cotton,Premium,,36.0
ARR0024662,13-Apr-2026,MANDI035,Mustard,PBW-343,495.39,83.0
ARR0024716,10-Mar-2026,MANDI020,Cotton,PBW-343,177.48,120.0
ARR0001123,2026/07/05,MANDI034,Wheat,HD-2967,,117.0
ARR0018121,17.06.2026,MANDI021,Mustard,Premium,296.18,40.0
ARR0022849,12/04/2026,MANDI048,Rice,PBW-343,115.48,120.0
ARR0011146,19.08.2026,MANDI043,Mustard,Premium,46.71,105.0
ARR0002120,2026-01-23,MANDI026,Rice,,332.83000000000004,87.0
ARR0013295,2026-07-18,MANDI010,Mustard,Pusa-1121,,105.0
ARR0011230,03-Aug-2026,MANDI020,Maize,,119.94,63.0
ARR0003785,2026-07-21,MANDI033,Wheat,,,38.0
ARR0003223,2026-04-20,MANDI009,Cotton,Hybrid,379.09,
ARR0005219,17-Apr-2026,MANDI054,Maize,PBW-343,129.26,39.0
ARR0010200,03-22-2026,MANDI048,Maize,HD-2967,68.36,127.0
ARR0023021,2026-01-06,MANDI031,Maize,PBW-343,,56.0
ARR0000248,2026-06-23,MANDI001,Maize,HD-2967,112.75,47.0
ARR0022748,04-02-2026,MANDI014,Rice,Hybrid,165.39,108.0
ARR0008356,07/03/2026,MANDI027,Cotton,Hybrid,177.68,55.0
ARR0016896,06/02/2026,MANDI024,Rice,HD-2967,373.08,60.0
ARR0017453,02-Apr-2026,MANDI046,Wheat,Pusa-1121,,61.0
ARR0003975,2026-04-27,MANDI004,Sugarcane,,86.54,138.0
ARR0006949,2026/04/30,MANDI028,Maize,Pusa-1121,278.31,43.0
ARR0000627,01-Jan-2026,MANDI049,Sugarcane,,,38.0
ARR0011998,01-01-2026,MANDI050,Sugarcane,,,9.0
ARR0010501,20/02/2026,MANDI001,Wheat,HD-2967,465.31,69.0
ARR0020123,2026/03/06,MANDI009,Rice,Hybrid,322.94,
ARR0022318,21-May-2026,MANDI037,Cotton,,265.76,72.0
ARR0010276,2026-05-01,MANDI032,Sugarcane,Local,265.59000000000003,136.0
ARR0018468,25-Feb-2026,MANDI011,Cotton,HD-2967,28.03,26.0
ARR0018534,18-Jan-2026,MANDI003,Sugarcane,Hybrid,,54.0
ARR0015133,02-24-2026,MANDI032,Cotton,Pusa-1121,282.6,78.0
ARR0012464,23/04/2026,MANDI057,Mustard,PBW-343,140.51,120.0
ARR0009190,09/02/2026,MANDI014,Wheat,Premium,379.13,38.0
ARR0023359,07-04-2026,MANDI036,Wheat,,266.88,128.0
ARR0005911,09.06.2026,MANDI035,Sugarcane,Hybrid,477.86,58.0
ARR0019337,2026-05-19,MANDI053,Maize,Local,81.42,125.0
ARR0016787,16-Mar-2026,MANDI056,Mustard,,272.72,81.0
ARR0019986,13-Mar-2026,MANDI054,Rice,Pusa-1121,289.39,115.0
ARR0020751,22/07/2026,MANDI027,Sugarcane,PBW-343,411.75,68.0
ARR0003735,30/03/2026,MANDI034,Wheat,Hybrid,88.15,32.0
